Time,Count,Cpu Load-%,Temp-C,Cpu Freq-GHz,Cpu Mem-%,Cpu Disk-%,IR Lamp,Hrs to Sunrise,Hrs to Sunset,
06/06/2020 05:05:31,88,8.4,54.04,0.75,11.6,39.8,Off,23.69,16.45,
06/06/2020 05:09:33,89,13.7,54.53,0.75,11.7,39.8,Off,23.63,16.38,
06/06/2020 05:13:34,90,13.7,54.04,0.75,11.6,39.8,Off,23.56,16.32,
06/06/2020 05:17:35,91,11.1,54.04,0.75,11.6,39.8,Off,23.49,16.25,
06/06/2020 05:21:36,92,11.2,53.56,1.0,11.6,39.8,Off,23.43,16.18,
06/06/2020 05:25:38,93,17.5,54.53,1.0,11.6,39.8,Off,23.36,16.11,
06/06/2020 05:29:39,94,7.3,54.53,1.5,11.7,39.8,Off,23.29,16.05,
06/06/2020 05:33:40,95,11.3,54.04,1.5,11.6,39.8,Off,23.22,15.98,
06/06/2020 05:37:41,96,10.6,54.53,1.0,11.6,39.8,Off,23.16,15.91,
06/06/2020 05:41:43,97,11.8,54.53,1.0,11.6,39.8,Off,23.09,15.85,
06/06/2020 05:45:44,98,9.9,55.02,1.5,11.6,39.8,Off,23.02,15.78,
06/06/2020 05:49:45,99,13.6,55.02,1.5,11.6,39.8,Off,22.96,15.71,
06/06/2020 05:53:46,100,17.5,54.04,1.0,11.6,39.8,Off,22.89,15.65,
06/06/2020 05:57:47,101,9.8,54.53,1.0,11.6,39.8,Off,22.82,15.58,
06/06/2020 06:01:48,102,12.7,55.02,0.75,11.6,39.8,Off,22.76,15.51,
06/06/2020 06:05:49,103,11.2,55.02,1.0,11.6,39.8,Off,22.69,15.44,
06/06/2020 06:09:51,104,12.5,54.53,1.0,11.6,39.8,Off,22.62,15.38,
06/06/2020 06:13:52,105,12.5,54.04,1.5,11.6,39.8,Off,22.55,15.31,
06/06/2020 06:17:53,106,17.4,55.02,1.0,11.6,39.8,Off,22.49,15.24,
06/06/2020 06:21:54,107,13.1,54.04,0.75,11.6,39.8,Off,22.42,15.18,
06/06/2020 06:25:55,108,10.3,54.53,1.0,11.7,39.8,Off,22.35,15.11,
06/06/2020 06:29:57,109,13.0,55.02,0.75,11.7,39.8,Off,22.29,15.04,
06/06/2020 06:33:58,110,10.3,54.53,1.0,11.7,39.8,Off,22.22,14.97,
06/06/2020 06:37:59,111,10.4,55.02,1.0,11.7,39.8,Off,22.15,14.91,
06/06/2020 06:42:00,112,16.7,54.53,0.75,11.7,39.8,Off,22.09,14.84,
06/06/2020 06:46:02,113,17.1,54.53,1.0,11.7,39.8,Off,22.02,14.77,
06/06/2020 06:50:03,114,9.0,54.53,1.5,11.7,39.8,Off,21.95,14.71,
06/06/2020 06:54:04,115,12.8,55.02,1.0,11.7,39.8,Off,21.88,14.64,
06/06/2020 06:58:05,116,12.6,54.04,0.75,11.7,39.8,Off,21.82,14.57,
06/06/2020 07:02:07,117,11.3,55.5,0.75,11.7,39.8,Off,21.75,14.51,
06/06/2020 07:06:08,118,9.8,55.02,0.75,11.7,39.8,Off,21.68,14.44,
06/06/2020 07:10:09,119,16.6,54.04,1.5,11.7,39.8,Off,21.62,14.37,
06/06/2020 07:14:10,120,12.5,55.5,0.75,11.7,39.8,Off,21.55,14.31,
06/06/2020 07:18:12,121,11.1,55.02,1.0,11.7,39.8,Off,21.48,14.24,
06/06/2020 07:22:13,122,10.5,54.53,1.0,11.7,39.8,Off,21.42,14.17,
06/06/2020 07:26:14,123,9.9,54.53,0.75,11.7,39.8,Off,21.35,14.1,
06/06/2020 07:30:15,124,11.7,55.02,0.75,11.7,39.8,Off,21.28,14.04,
06/06/2020 07:34:16,125,16.7,55.5,1.0,11.7,39.8,Off,21.21,13.97,
06/06/2020 07:38:17,126,13.1,53.56,1.5,11.7,39.8,Off,21.15,13.9,
06/06/2020 07:42:19,127,14.7,54.04,1.0,11.7,39.8,Off,21.08,13.84,
06/06/2020 07:46:20,128,12.4,55.02,1.0,11.7,39.8,Off,21.01,13.77,
06/06/2020 07:50:21,129,10.5,55.02,1.5,11.7,39.8,Off,20.95,13.7,
06/06/2020 07:54:22,130,11.3,54.53,1.0,11.7,39.8,Off,20.88,13.64,
06/06/2020 07:58:23,131,11.4,55.02,1.0,11.7,39.8,Off,20.81,13.57,
06/06/2020 08:02:24,132,17.7,53.56,1.0,11.7,39.8,Off,20.75,13.5,
06/06/2020 08:06:26,133,10.7,54.53,1.0,11.7,39.8,Off,20.68,13.43,
06/06/2020 08:10:27,134,12.6,54.04,1.0,11.7,39.8,Off,20.61,13.37,
06/06/2020 08:14:28,135,10.4,54.04,0.75,11.7,39.8,Off,20.54,13.3,
06/06/2020 08:18:29,136,11.9,54.53,1.0,11.7,39.8,Off,20.48,13.23,
06/06/2020 08:22:31,137,8.8,54.53,1.5,11.7,39.8,Off,20.41,13.17,
06/06/2020 08:26:32,138,17.4,55.02,1.0,11.7,39.8,Off,20.34,13.1,
06/06/2020 08:30:33,139,12.7,54.53,0.75,11.7,39.8,Off,20.28,13.03,
06/06/2020 08:34:34,140,10.6,54.53,1.0,11.7,39.8,Off,20.21,12.97,
06/06/2020 08:38:36,141,10.8,55.02,0.75,11.7,39.8,Off,20.14,12.9,
06/06/2020 08:42:37,142,16.7,55.5,1.5,11.7,39.8,Off,20.08,12.83,
06/06/2020 08:46:38,143,10.2,56.48,1.5,11.7,39.8,Off,20.01,12.76,
06/06/2020 08:50:39,144,18.6,55.5,1.5,11.7,39.8,Off,19.94,12.7,
06/06/2020 08:54:41,145,26.3,56.97,1.0,19.4,39.8,Off,19.87,12.63,
06/06/2020 08:58:42,146,9.7,57.45,1.5,24.1,39.9,Off,19.81,12.56,
06/06/2020 09:02:43,147,14.8,57.45,1.0,24.2,39.9,Off,19.74,12.5,
06/06/2020 09:06:44,148,11.4,57.45,0.75,24.2,39.9,Off,19.67,12.43,
06/06/2020 09:10:45,149,11.5,59.4,1.5,24.4,40.3,Off,19.61,12.36,
06/06/2020 09:14:47,150,8.4,60.37,1.5,24.5,40.3,Off,19.54,12.29,
06/06/2020 09:18:48,151,41.6,66.22,1.5,24.5,40.3,Off,19.47,12.23,
06/06/2020 09:22:49,152,34.0,67.68,1.5,25.5,40.3,Off,19.41,12.16,
06/06/2020 09:26:50,153,33.8,70.11,1.5,28.1,40.3,Off,19.34,12.09,
06/06/2020 09:30:51,154,32.5,69.63,1.5,27.9,40.3,Off,19.27,12.03,
06/06/2020 09:34:52,155,33.6,71.09,1.5,34.3,40.3,Off,19.2,11.96,
06/06/2020 09:38:53,156,64.7,74.98,1.5,37.7,40.3,Off,19.14,11.89,
06/06/2020 09:42:55,157,69.1,73.04,1.5,41.6,40.4,Off,19.07,11.83,
06/06/2020 09:46:56,158,38.7,71.09,1.5,47.9,40.4,Off,19.0,11.76,
06/06/2020 09:50:58,159,33.8,70.11,1.5,46.9,40.4,Off,18.94,11.69,
06/06/2020 09:54:59,160,11.1,65.24,1.0,47.0,40.4,Off,18.87,11.62,
06/06/2020 09:59:00,161,14.0,62.81,1.0,47.4,40.4,Off,18.8,11.56,
06/06/2020 10:03:01,162,19.0,63.3,1.5,47.3,40.4,Off,18.74,11.49,
06/06/2020 10:07:02,163,11.7,61.84,1.0,47.2,40.4,Off,18.67,11.42,
06/06/2020 10:11:03,164,18.0,60.86,1.0,47.3,40.4,Off,18.6,11.36,
06/06/2020 10:15:05,165,9.7,60.86,1.5,47.4,40.4,Off,18.53,11.29,
06/06/2020 10:19:06,166,13.1,60.37,0.75,47.6,40.4,Off,18.47,11.22,
06/06/2020 10:23:07,167,13.5,60.37,0.75,47.6,40.4,Off,18.4,11.16,
06/06/2020 10:27:08,168,11.6,59.89,0.75,47.6,40.4,Off,18.33,11.09,
06/06/2020 10:31:10,169,32.5,65.24,1.5,47.6,40.4,Off,18.27,11.02,
06/06/2020 10:35:11,170,41.5,66.22,1.5,48.1,40.4,Off,18.2,10.95,
06/06/2020 10:39:12,171,36.2,66.7,1.5,48.5,40.4,Off,18.13,10.89,
06/06/2020 10:43:13,172,32.7,67.68,1.5,48.9,40.4,Off,18.07,10.82,
06/06/2020 10:47:15,173,35.3,67.68,1.5,48.9,40.4,Off,18.0,10.75,
06/06/2020 10:51:16,174,32.9,67.68,1.5,49.0,40.4,Off,17.93,10.69,
06/06/2020 10:55:17,175,33.8,68.17,1.5,49.2,40.4,Off,17.86,10.62,
06/06/2020 10:59:18,176,37.7,67.68,1.5,49.2,40.4,Off,17.8,10.55,
06/06/2020 11:03:19,177,42.5,68.17,1.5,49.3,40.4,Off,17.73,10.49,
06/06/2020 11:07:21,178,13.0,61.84,1.0,49.4,40.4,Off,17.66,10.42,
06/06/2020 11:11:22,179,10.3,60.86,1.0,49.4,40.4,Off,17.6,10.35,
06/06/2020 11:15:23,180,10.0,59.89,1.5,50.1,40.4,Off,17.53,10.28,
06/06/2020 11:19:25,181,12.2,59.4,1.0,50.1,40.4,Off,17.46,10.22,
06/06/2020 11:23:26,182,9.7,59.89,0.75,50.2,40.4,Off,17.4,10.15,
06/06/2020 11:27:27,183,20.8,59.89,1.5,50.2,40.4,Off,17.33,10.08,
06/06/2020 11:31:28,184,10.9,59.4,1.5,49.8,40.4,Off,17.26,10.02,
06/06/2020 11:35:29,185,11.2,60.37,1.0,50.0,40.4,Off,17.19,9.95,
06/06/2020 11:39:30,186,12.7,57.45,1.0,50.0,40.4,Off,17.13,9.88,
06/06/2020 11:43:32,187,32.1,64.27,1.5,50.1,40.4,Off,17.06,9.82,
06/06/2020 11:47:33,188,33.1,66.22,1.5,50.1,40.4,Off,16.99,9.75,
06/06/2020 11:51:34,189,38.7,65.73,1.5,50.2,40.4,Off,16.93,9.68,
06/06/2020 11:55:35,190,41.6,65.73,1.5,50.3,40.4,Off,16.86,9.61,
06/06/2020 11:59:36,191,33.9,65.73,1.5,50.4,40.4,Off,16.79,9.55,
06/06/2020 12:03:37,192,34.8,65.73,1.5,50.6,40.4,Off,16.73,9.48,
06/06/2020 12:07:39,193,33.5,65.73,1.5,50.7,40.4,Off,16.66,9.41,
06/06/2020 12:11:40,194,34.5,67.19,1.5,50.7,40.4,Off,16.59,9.35,
06/06/2020 12:15:41,195,34.2,66.22,1.5,50.8,40.4,Off,16.52,9.28,
06/06/2020 12:19:43,196,15.8,61.35,1.0,50.9,40.4,Off,16.46,9.21,
06/06/2020 12:23:44,197,12.6,60.37,1.5,50.9,40.4,Off,16.39,9.15,
06/06/2020 12:27:45,198,12.8,59.4,1.5,51.0,40.4,Off,16.32,9.08,
06/06/2020 12:31:46,199,12.2,58.43,1.5,51.1,40.4,Off,16.26,9.01,
06/06/2020 12:35:47,200,12.3,58.43,1.0,51.3,40.4,Off,16.19,8.94,
06/06/2020 12:39:49,201,11.9,57.94,1.5,51.4,40.4,Off,16.12,8.88,
06/06/2020 12:43:50,202,17.7,58.43,0.75,51.4,40.4,Off,16.06,8.81,
06/06/2020 12:47:51,203,18.9,58.43,1.5,51.6,40.4,Off,15.99,8.74,
06/06/2020 12:51:52,204,33.2,61.35,1.5,51.6,40.4,Off,15.92,8.68,
06/06/2020 12:55:54,205,34.2,63.78,1.5,51.7,40.4,Off,15.85,8.61,
06/06/2020 12:59:55,206,33.4,64.76,1.5,51.8,40.4,Off,15.79,8.54,
06/06/2020 13:03:56,207,33.4,65.24,1.5,51.9,40.4,Off,15.72,8.48,
06/06/2020 13:07:57,208,35.8,67.19,1.5,52.0,40.4,Off,15.65,8.41,
06/06/2020 13:11:58,209,43.4,66.7,1.5,52.1,40.4,Off,15.59,8.34,
06/06/2020 13:16:00,210,32.6,66.7,1.5,52.1,40.4,Off,15.52,8.27,
06/06/2020 13:20:01,211,32.9,67.19,1.5,52.2,40.4,Off,15.45,8.21,
06/06/2020 13:24:02,212,32.5,66.7,1.5,52.2,40.4,Off,15.39,8.14,
06/06/2020 13:28:03,213,13.3,62.81,1.5,52.3,40.4,Off,15.32,8.07,
06/06/2020 13:32:04,214,10.7,60.37,1.5,52.3,40.4,Off,15.25,8.01,
06/06/2020 13:36:05,215,16.6,59.4,1.0,52.4,40.4,Off,15.18,7.94,
06/06/2020 13:40:06,216,14.7,57.94,1.0,52.4,40.4,Off,15.12,7.87,
06/06/2020 13:44:08,217,10.1,58.91,0.75,51.9,40.4,Off,15.05,7.81,
06/06/2020 13:48:09,218,10.2,57.45,1.0,52.0,40.4,Off,14.98,7.74,
06/06/2020 13:52:11,219,14.0,58.91,1.0,52.0,40.4,Off,14.92,7.67,
06/06/2020 13:56:12,220,12.2,58.43,1.5,52.1,40.4,Off,14.85,7.6,
06/06/2020 14:00:13,221,14.6,59.4,0.75,52.2,40.4,Off,14.78,7.54,
06/06/2020 14:04:14,222,40.9,62.32,1.5,52.4,40.4,Off,14.71,7.47,
06/06/2020 14:08:15,223,35.4,64.27,1.5,52.4,40.4,Off,14.65,7.4,
06/06/2020 14:12:17,224,34.9,64.76,1.5,52.4,40.4,Off,14.58,7.34,
06/06/2020 14:16:18,225,33.6,65.24,1.5,52.4,40.4,Off,14.51,7.27,
06/06/2020 14:20:19,226,35.1,66.7,1.5,52.4,40.4,Off,14.45,7.2,
06/06/2020 14:24:20,227,35.6,65.73,1.5,52.6,40.4,Off,14.38,7.14,
06/06/2020 14:28:21,228,41.3,66.22,1.5,52.6,40.4,Off,14.31,7.07,
06/06/2020 14:32:23,229,39.8,66.7,1.5,52.6,40.4,Off,14.25,7.0,
06/06/2020 14:36:25,230,33.2,67.19,1.5,52.8,40.4,Off,14.18,6.93,
06/06/2020 14:40:26,231,12.8,61.84,0.75,52.8,40.4,Off,14.11,6.87,
06/06/2020 14:44:27,232,10.7,60.37,1.0,52.8,40.4,Off,14.04,6.8,
06/06/2020 14:48:28,233,13.0,59.4,1.0,52.9,40.4,Off,13.98,6.73,
06/06/2020 14:52:29,234,10.7,59.89,1.5,53.1,40.4,Off,13.91,6.67,
06/06/2020 14:56:30,235,17.8,58.91,1.0,53.1,40.4,Off,13.84,6.6,
06/06/2020 15:00:31,236,9.9,58.43,1.5,53.2,40.4,Off,13.78,6.53,
06/06/2020 15:04:33,237,11.7,58.43,0.75,53.3,40.4,Off,13.71,6.47,
06/06/2020 15:08:34,238,13.0,57.94,0.75,53.3,40.4,Off,13.64,6.4,
06/06/2020 15:12:35,239,11.9,59.4,0.75,53.4,40.4,Off,13.58,6.33,
06/06/2020 15:16:36,240,34.6,63.3,1.5,53.4,40.4,Off,13.51,6.26,
06/06/2020 15:20:38,241,38.7,63.78,1.5,53.5,40.4,Off,13.44,6.2,
06/06/2020 15:24:39,242,38.4,64.27,1.5,53.5,40.4,Off,13.37,6.13,
06/06/2020 15:28:40,243,33.2,66.7,1.5,53.7,40.4,Off,13.31,6.06,
06/06/2020 15:32:41,244,58.0,67.68,1.5,54.0,40.4,Off,13.24,6.0,
06/06/2020 15:36:43,245,34.9,67.19,1.5,53.9,40.4,Off,13.17,5.93,
06/06/2020 15:40:44,246,34.5,66.22,1.5,53.9,40.4,Off,13.11,5.86,
06/06/2020 15:44:45,247,32.1,66.7,1.5,53.9,41.2,Off,13.04,5.8,
06/06/2020 15:48:46,248,43.2,67.19,1.5,53.9,41.2,Off,12.97,5.73,
06/06/2020 15:52:47,249,10.6,61.84,1.5,53.9,41.2,Off,12.91,5.66,
06/06/2020 15:56:49,250,8.6,60.37,1.0,54.0,41.2,Off,12.84,5.59,
06/06/2020 16:00:50,251,11.5,59.89,1.0,54.1,41.2,Off,12.77,5.53,
06/06/2020 16:04:51,252,12.1,58.43,1.0,54.2,41.2,Off,12.7,5.46,
06/06/2020 16:08:52,253,8.1,58.91,1.5,54.4,41.9,Off,12.64,5.39,
06/06/2020 16:12:54,254,16.3,58.91,1.5,54.4,41.9,Off,12.57,5.33,
06/06/2020 16:16:55,255,15.3,58.43,1.0,54.5,41.9,Off,12.5,5.26,
06/06/2020 16:20:56,256,9.2,58.91,0.75,54.5,41.9,Off,12.44,5.19,
06/06/2020 16:24:57,257,12.6,57.94,1.5,54.6,41.9,Off,12.37,5.13,
06/06/2020 16:28:58,258,33.9,63.3,1.5,54.6,41.9,Off,12.3,5.06,
06/06/2020 16:32:59,259,33.3,65.24,1.5,54.9,41.9,Off,12.24,4.99,
06/06/2020 16:37:01,260,37.6,64.76,1.5,54.9,41.9,Off,12.17,4.92,
06/06/2020 16:41:02,261,41.5,66.7,1.5,53.0,41.9,Off,12.1,4.86,
06/06/2020 16:45:03,262,33.2,65.73,1.5,51.8,41.9,Off,12.03,4.79,
06/06/2020 16:49:04,263,32.9,65.73,1.5,51.9,41.9,Off,11.97,4.72,
06/06/2020 16:53:05,264,34.2,66.7,1.5,51.9,41.9,Off,11.9,4.66,
06/06/2020 16:57:07,265,34.9,67.19,1.5,52.0,41.9,Off,11.83,4.59,
06/06/2020 17:01:08,266,33.5,66.7,1.5,52.1,41.9,Off,11.77,4.52,
06/06/2020 17:05:09,267,17.8,61.35,1.0,52.2,41.9,Off,11.7,4.46,
06/06/2020 17:09:10,268,11.9,59.89,0.75,52.3,41.9,Off,11.63,4.39,
06/06/2020 17:13:12,269,15.0,59.89,1.5,52.4,41.9,Off,11.57,4.32,
06/06/2020 17:17:13,270,10.9,58.43,0.75,52.4,41.9,Off,11.5,4.25,
06/06/2020 17:21:14,271,9.1,58.43,1.5,52.5,41.9,Off,11.43,4.19,
06/06/2020 17:25:15,272,12.0,58.91,1.5,52.6,41.9,Off,11.36,4.12,
06/06/2020 17:29:16,273,13.5,59.4,0.75,52.7,41.9,Off,11.3,4.05,
06/06/2020 17:33:18,274,18.2,57.45,1.0,52.7,41.9,Off,11.23,3.99,
06/06/2020 17:37:19,275,11.9,58.43,1.5,52.8,41.9,Off,11.16,3.92,
06/06/2020 17:41:20,276,35.8,63.3,1.5,52.8,41.9,Off,11.1,3.85,
06/06/2020 17:45:22,277,33.4,64.76,1.5,52.8,41.9,Off,11.03,3.79,
06/06/2020 17:49:23,278,33.7,66.22,1.5,52.8,41.9,Off,10.96,3.72,
06/06/2020 17:53:24,279,32.9,65.24,1.5,52.9,41.9,Off,10.9,3.65,
06/06/2020 17:57:25,280,41.3,66.7,1.5,52.9,41.9,Off,10.83,3.58,
06/06/2020 18:01:26,281,34.9,66.7,1.5,52.9,41.9,Off,10.76,3.52,
06/06/2020 18:05:27,282,33.5,66.7,1.5,53.0,41.9,Off,10.69,3.45,
06/06/2020 18:09:29,283,32.7,66.22,1.5,53.4,41.9,Off,10.63,3.38,
06/06/2020 18:13:30,284,33.1,66.7,1.5,53.4,41.9,Off,10.56,3.32,
06/06/2020 18:17:31,285,11.3,61.35,1.5,53.4,41.9,Off,10.49,3.25,
06/06/2020 18:21:32,286,17.5,60.86,0.75,53.4,41.9,Off,10.43,3.18,
06/06/2020 18:25:33,287,17.0,58.91,1.0,53.4,41.9,Off,10.36,3.12,
06/06/2020 18:29:34,288,11.6,59.4,1.0,53.3,42.0,Off,10.29,3.05,
06/06/2020 18:33:36,289,12.6,57.94,1.0,53.4,42.0,Off,10.23,2.98,
06/06/2020 18:37:37,290,8.7,59.89,0.75,53.4,41.9,Off,10.16,2.91,
06/06/2020 18:41:38,291,11.7,58.43,1.0,53.4,42.0,Off,10.09,2.85,
06/06/2020 18:45:39,292,11.1,58.91,1.0,53.5,42.0,Off,10.02,2.78,
06/06/2020 18:49:41,293,41.9,61.84,1.5,53.5,42.0,Off,9.96,2.71,
06/06/2020 18:53:42,294,32.5,64.27,1.5,53.6,42.0,Off,9.89,2.65,
06/06/2020 18:57:43,295,33.5,66.22,1.5,53.6,42.0,Off,9.82,2.58,
06/06/2020 19:01:44,296,33.1,65.73,1.5,54.1,42.0,Off,9.76,2.51,
