Time,Count,Cpu Load-%,Temp-C,Cpu Freq-GHz,Cpu Mem-%,Cpu Disk-%,IR Lamp,Hrs to Sunrise,Hrs to Sunset,
24/06/2020 14:54:35,33,5.6,62.32,0.75,11.3,51.5,Off,13.85,6.78,
24/06/2020 14:54:46,34,6.7,62.81,0.6,11.3,51.5,Off,13.85,6.77,
24/06/2020 14:54:57,35,5.8,62.32,0.6,11.3,51.5,Off,13.85,6.77,
24/06/2020 14:55:08,36,8.4,61.35,1.0,11.3,51.5,Off,13.84,6.77,
24/06/2020 14:55:20,37,6.1,61.84,1.0,11.3,51.5,Off,13.84,6.76,
24/06/2020 14:55:31,38,7.5,61.35,0.75,11.3,51.5,Off,13.84,6.76,
24/06/2020 14:55:42,39,11.0,61.84,1.0,11.3,51.5,Off,13.83,6.76,
24/06/2020 14:55:53,40,7.7,61.84,0.75,11.3,51.5,Off,13.83,6.75,
24/06/2020 14:56:05,41,7.3,61.35,1.0,11.3,51.5,Off,13.83,6.75,
24/06/2020 14:56:16,42,7.3,62.32,0.75,11.3,51.5,Off,13.83,6.75,
24/06/2020 14:56:27,43,7.4,61.84,0.75,11.3,51.5,Off,13.82,6.74,
24/06/2020 14:56:38,44,6.5,61.84,0.75,11.3,51.5,Off,13.82,6.74,
24/06/2020 14:56:49,45,7.2,61.84,0.6,11.3,51.5,Off,13.82,6.74,
24/06/2020 14:57:00,46,9.8,61.84,1.0,11.3,51.5,Off,13.81,6.74,
24/06/2020 14:57:11,47,11.6,61.35,1.0,11.3,51.5,Off,13.81,6.73,
24/06/2020 14:57:22,48,7.6,61.35,0.75,11.3,51.5,Off,13.81,6.73,
24/06/2020 14:57:34,49,7.0,62.32,0.75,11.3,51.5,Off,13.8,6.73,
24/06/2020 14:57:45,50,6.6,61.35,1.0,11.3,51.5,Off,13.8,6.72,
24/06/2020 14:57:56,51,7.0,61.84,1.0,11.3,51.5,Off,13.8,6.72,
24/06/2020 14:58:07,52,5.6,61.84,1.5,11.3,51.5,Off,13.79,6.72,
24/06/2020 14:58:18,53,6.0,61.84,0.6,11.3,51.5,Off,13.79,6.71,
24/06/2020 14:58:29,54,11.0,61.84,1.0,11.3,51.5,Off,13.79,6.71,
24/06/2020 14:58:40,55,11.0,61.35,1.0,11.3,51.5,Off,13.78,6.71,
24/06/2020 14:58:51,56,6.6,62.32,0.75,11.3,51.5,Off,13.78,6.7,
24/06/2020 14:59:03,57,6.3,61.35,1.0,11.3,51.5,Off,13.78,6.7,
24/06/2020 14:59:14,58,7.5,61.84,0.75,11.3,51.5,Off,13.78,6.7,
24/06/2020 14:59:25,59,5.3,62.32,1.5,11.3,51.5,Off,13.77,6.7,
24/06/2020 14:59:36,60,7.2,61.84,1.0,11.3,51.5,Off,13.77,6.69,
24/06/2020 14:59:48,61,7.3,60.37,1.0,11.3,51.5,Off,13.77,6.69,
24/06/2020 14:59:59,62,13.1,62.32,1.0,11.3,51.5,Off,13.76,6.69,
24/06/2020 15:00:10,63,9.0,61.84,1.0,11.3,51.5,Off,13.76,6.68,
24/06/2020 15:00:21,64,4.8,62.32,1.0,11.3,51.5,Off,13.76,6.68,
24/06/2020 15:00:32,65,7.4,62.81,1.5,11.3,51.5,Off,13.75,6.68,
24/06/2020 15:00:43,66,8.2,61.84,0.75,11.3,51.5,Off,13.75,6.67,
24/06/2020 15:00:54,67,7.9,61.35,0.75,11.3,51.5,Off,13.75,6.67,
24/06/2020 15:01:05,68,6.5,61.84,1.5,11.3,51.5,Off,13.74,6.67,
24/06/2020 15:01:16,69,8.2,61.84,1.0,11.2,51.5,Off,13.74,6.66,
24/06/2020 15:01:27,70,12.8,62.32,1.0,11.3,51.5,Off,13.74,6.66,
24/06/2020 15:01:39,71,7.0,61.35,0.75,11.3,51.5,Off,13.74,6.66,
24/06/2020 15:01:50,72,9.7,62.32,0.75,11.3,51.5,Off,13.73,6.66,
24/06/2020 15:02:01,73,7.1,61.35,0.75,11.3,51.5,Off,13.73,6.65,
24/06/2020 15:02:12,74,5.6,61.84,1.0,11.3,51.5,Off,13.73,6.65,
24/06/2020 15:02:23,75,6.2,60.86,1.5,11.3,51.5,Off,13.72,6.65,
24/06/2020 15:02:34,76,6.8,61.35,0.75,11.3,51.5,Off,13.72,6.64,
24/06/2020 15:02:46,77,12.0,61.84,0.75,11.3,51.5,Off,13.72,6.64,
24/06/2020 15:02:57,78,13.2,61.35,1.0,11.3,51.5,Off,13.71,6.64,
24/06/2020 15:03:08,79,7.5,61.84,0.75,11.3,51.5,Off,13.71,6.63,
24/06/2020 15:03:19,80,4.8,61.35,1.0,11.3,51.5,Off,13.71,6.63,
24/06/2020 15:03:30,81,5.3,61.84,1.5,11.3,51.5,Off,13.7,6.63,
24/06/2020 15:03:41,82,7.8,61.84,0.75,11.3,51.5,Off,13.7,6.62,
24/06/2020 15:03:52,83,5.6,62.32,0.75,11.3,51.5,Off,13.7,6.62,
24/06/2020 15:04:03,84,5.3,62.32,0.75,11.3,51.5,Off,13.7,6.62,
24/06/2020 15:04:15,85,10.8,61.84,0.75,11.3,51.5,Off,13.69,6.61,
24/06/2020 15:04:26,86,13.9,62.81,1.0,11.3,51.5,Off,13.69,6.61,
24/06/2020 15:04:37,87,9.4,60.86,1.0,11.3,51.5,Off,13.69,6.61,
24/06/2020 15:04:48,88,4.8,60.86,0.75,11.3,51.5,Off,13.68,6.61,
24/06/2020 15:05:00,89,8.9,61.84,1.5,11.4,51.5,Off,13.68,6.6,
24/06/2020 15:05:11,90,12.2,62.32,1.0,11.4,51.5,Off,13.68,6.6,
24/06/2020 15:05:22,91,13.0,63.3,1.5,11.4,51.5,Off,13.67,6.6,
24/06/2020 15:05:33,92,10.7,64.27,1.5,11.4,51.5,Off,13.67,6.59,
24/06/2020 15:05:44,93,18.2,63.78,1.5,11.4,51.5,Off,13.67,6.59,
24/06/2020 15:05:55,94,13.8,64.27,1.5,11.5,51.5,Off,13.66,6.59,
24/06/2020 15:06:06,95,7.4,63.3,1.5,11.6,28.7,Off,13.66,6.58,
24/06/2020 15:06:17,96,17.9,63.78,1.0,11.5,28.7,Off,13.66,6.58,
24/06/2020 15:06:29,97,16.6,63.3,1.0,11.6,28.7,Off,13.65,6.58,
24/06/2020 15:06:40,98,78.9,65.24,1.5,12.1,28.7,Off,13.65,6.57,
24/06/2020 15:06:51,99,66.7,69.63,1.5,12.3,28.7,Off,13.65,6.57,
24/06/2020 15:07:02,100,13.6,68.65,1.0,12.1,28.8,Off,13.65,6.57,
24/06/2020 15:07:13,101,28.6,67.19,1.5,12.4,28.8,Off,13.64,6.57,
24/06/2020 15:07:25,102,34.4,65.24,1.0,15.5,28.8,Off,13.64,6.56,
24/06/2020 15:07:36,103,76.7,68.65,1.5,21.4,28.8,Off,13.64,6.56,
24/06/2020 15:07:47,104,22.2,67.68,1.5,20.6,28.8,Off,13.63,6.56,
24/06/2020 15:07:58,105,22.1,66.7,1.5,20.4,28.8,Off,13.63,6.55,
24/06/2020 15:08:09,106,17.0,67.68,1.0,20.9,28.8,Off,13.63,6.55,
24/06/2020 15:08:20,107,72.7,69.14,1.5,21.6,28.8,Off,13.62,6.55,
24/06/2020 15:08:31,108,70.4,72.06,1.5,21.5,28.9,Off,13.62,6.54,
24/06/2020 15:08:43,109,67.3,71.58,1.5,21.4,28.9,Off,13.62,6.54,
