Time,Count,Cpu Load-%,Temp-C,Cpu Freq-GHz,Cpu Mem-%,Cpu Disk-%,IR Lamp,Hrs to Sunrise,Hrs to Sunset,
05/06/2020 21:13:49,30,11.6,54.04,1.5,11.4,39.8,Off,7.56,0.3,
05/06/2020 21:14:00,31,11.6,53.56,1.0,11.4,39.8,Off,7.55,0.29,
05/06/2020 21:14:11,32,11.2,54.04,1.0,11.4,39.8,Off,7.55,0.29,
05/06/2020 21:14:22,33,11.8,53.56,0.75,11.4,39.8,Off,7.55,0.29,
05/06/2020 21:14:33,34,11.6,54.53,1.0,11.4,39.8,Off,7.54,0.28,
05/06/2020 21:14:44,35,19.6,54.53,0.75,11.4,39.8,Off,7.54,0.28,
05/06/2020 21:14:55,36,9.7,53.56,1.0,11.4,39.8,Off,7.54,0.28,
05/06/2020 21:15:07,37,13.0,53.56,0.75,11.4,39.8,Off,7.53,0.27,
05/06/2020 21:15:18,38,11.2,53.07,1.0,11.4,39.8,Off,7.53,0.27,
05/06/2020 21:15:29,39,11.4,54.53,1.5,11.4,39.8,Off,7.53,0.27,
05/06/2020 21:15:40,40,11.8,54.04,1.0,11.4,39.8,Off,7.52,0.26,
05/06/2020 21:15:51,41,12.1,54.04,0.75,11.4,39.8,Off,7.52,0.26,
05/06/2020 21:16:02,42,12.3,54.53,1.5,11.4,39.8,Off,7.52,0.26,
05/06/2020 21:16:13,43,18.6,54.04,1.0,11.4,39.8,Off,7.52,0.25,
05/06/2020 21:16:24,44,12.2,53.56,1.0,11.4,39.8,Off,7.51,0.25,
05/06/2020 21:16:36,45,11.6,53.56,0.75,11.4,39.8,Off,7.51,0.25,
05/06/2020 21:16:47,46,11.8,54.04,0.75,11.4,39.8,Off,7.51,0.25,
05/06/2020 21:16:58,47,10.9,54.04,1.0,11.4,39.8,Off,7.5,0.24,
05/06/2020 21:17:09,48,12.7,53.56,1.5,11.4,39.8,Off,7.5,0.24,
05/06/2020 21:17:21,49,11.8,53.07,0.75,11.4,39.8,Off,7.5,0.24,
05/06/2020 21:17:32,50,16.5,54.53,0.75,11.4,39.8,Off,7.49,0.23,
05/06/2020 21:17:43,51,15.5,54.04,1.0,11.4,39.8,Off,7.49,0.23,
05/06/2020 21:17:54,52,12.7,53.56,0.75,11.4,39.8,Off,7.49,0.23,
05/06/2020 21:18:05,53,11.8,52.58,0.75,11.4,39.8,Off,7.48,0.22,
05/06/2020 21:18:16,54,10.2,53.56,0.75,11.4,39.8,Off,7.48,0.22,
05/06/2020 21:18:27,55,10.9,53.56,1.5,11.4,39.8,Off,7.48,0.22,
05/06/2020 21:18:38,56,10.7,53.56,1.0,11.4,39.8,Off,7.47,0.21,
05/06/2020 21:18:49,57,11.2,54.04,0.75,11.4,39.8,Off,7.47,0.21,
05/06/2020 21:19:00,58,16.9,53.07,1.0,11.4,39.8,Off,7.47,0.21,
05/06/2020 21:19:12,59,13.9,54.04,1.0,11.4,39.8,Off,7.47,0.21,
05/06/2020 21:19:23,60,14.1,53.56,1.0,11.4,39.8,Off,7.46,0.2,
05/06/2020 21:19:34,61,13.7,53.56,1.0,11.4,39.8,Off,7.46,0.2,
05/06/2020 21:19:45,62,14.4,53.56,0.75,11.4,39.8,Off,7.46,0.2,
05/06/2020 21:19:56,63,13.0,54.04,0.75,11.5,39.8,Off,7.45,0.19,
05/06/2020 21:20:07,64,9.9,53.07,0.75,11.4,39.8,Off,7.45,0.19,
05/06/2020 21:20:19,65,12.9,54.53,1.5,11.4,39.8,Off,7.45,0.19,
05/06/2020 21:20:30,66,14.4,54.04,1.0,11.4,39.8,Off,7.44,0.18,
05/06/2020 21:20:41,67,11.0,53.56,0.75,11.5,39.8,Off,7.44,0.18,
05/06/2020 21:20:52,68,11.7,53.56,1.0,11.4,39.8,Off,7.44,0.18,
05/06/2020 21:21:03,69,10.9,53.56,1.0,11.4,39.8,Off,7.43,0.17,
05/06/2020 21:21:14,70,12.2,53.07,1.0,11.4,39.8,Off,7.43,0.17,
05/06/2020 21:21:25,71,11.4,53.07,0.75,11.4,39.8,Off,7.43,0.17,
05/06/2020 21:21:36,72,11.9,54.53,0.75,11.4,39.8,Off,7.43,0.17,
05/06/2020 21:21:48,73,11.1,53.07,0.75,11.4,39.8,Off,7.42,0.16,
05/06/2020 21:21:59,74,16.4,53.56,1.5,11.4,39.8,Off,7.42,0.16,
05/06/2020 21:22:10,75,12.8,54.04,1.5,11.4,39.8,Off,7.42,0.16,
05/06/2020 21:22:21,76,11.8,54.04,0.75,11.4,39.8,Off,7.41,0.15,
05/06/2020 21:22:32,77,10.4,54.04,1.0,11.4,39.8,Off,7.41,0.15,
05/06/2020 21:22:43,78,11.9,54.04,1.0,11.4,39.8,Off,7.41,0.15,
05/06/2020 21:22:54,79,9.9,53.07,1.0,11.4,39.8,Off,7.4,0.14,
05/06/2020 21:23:05,80,13.1,53.56,1.0,11.4,39.8,Off,7.4,0.14,
05/06/2020 21:23:17,81,17.1,53.56,1.0,11.4,39.8,Off,7.4,0.14,
05/06/2020 21:23:28,82,16.3,53.56,1.0,11.4,39.8,Off,7.39,0.13,
05/06/2020 21:23:39,83,10.4,54.04,1.0,11.4,39.8,Off,7.39,0.13,
05/06/2020 21:23:50,84,11.3,54.53,1.5,11.4,39.8,Off,7.39,0.13,
05/06/2020 21:24:02,85,10.8,53.56,1.0,11.4,39.8,Off,7.39,0.12,
05/06/2020 21:24:13,86,9.7,54.04,0.75,11.4,39.8,Off,7.38,0.12,
05/06/2020 21:24:24,87,9.1,53.56,1.0,11.4,39.8,Off,7.38,0.12,
05/06/2020 21:24:35,88,11.0,53.56,1.0,11.4,39.8,Off,7.38,0.12,
05/06/2020 21:24:46,89,18.6,54.53,1.0,11.4,39.8,Off,7.37,0.11,
05/06/2020 21:24:57,90,13.7,54.04,1.0,11.4,39.8,Off,7.37,0.11,
05/06/2020 21:25:08,91,9.9,53.56,0.75,11.4,39.8,Off,7.37,0.11,
05/06/2020 21:25:19,92,10.1,55.02,0.75,11.4,39.8,Off,7.36,0.1,
05/06/2020 21:25:31,93,12.1,53.56,0.75,11.4,39.8,Off,7.36,0.1,
05/06/2020 21:25:42,94,11.0,53.07,1.5,11.4,39.8,Off,7.36,0.1,
05/06/2020 21:25:53,95,10.8,53.56,0.75,11.4,39.8,Off,7.35,0.09,
05/06/2020 21:26:04,96,13.2,54.53,1.0,11.4,39.8,Off,7.35,0.09,
05/06/2020 21:26:16,97,16.8,54.04,1.0,11.4,39.8,Off,7.35,0.09,
05/06/2020 21:26:27,98,13.8,53.56,1.0,11.4,39.8,Off,7.34,0.08,
05/06/2020 21:26:38,99,12.5,53.56,0.75,11.4,39.8,Off,7.34,0.08,
05/06/2020 21:26:49,100,11.7,53.56,1.0,11.4,39.8,Off,7.34,0.08,
05/06/2020 21:27:00,101,11.5,53.56,1.0,11.4,39.8,Off,7.34,0.08,
05/06/2020 21:27:11,102,9.0,52.58,1.0,11.4,39.8,Off,7.33,0.07,
05/06/2020 21:27:22,103,11.3,53.07,0.75,11.4,39.8,Off,7.33,0.07,
05/06/2020 21:27:33,104,15.9,53.07,1.5,11.5,39.8,Off,7.33,0.07,
05/06/2020 21:27:44,105,16.2,53.07,1.0,11.4,39.8,Off,7.32,0.06,
05/06/2020 21:27:55,106,10.1,53.56,0.75,11.4,39.8,Off,7.32,0.06,
05/06/2020 21:28:07,107,12.2,53.56,0.75,11.4,39.8,Off,7.32,0.06,
05/06/2020 21:28:18,108,13.6,54.04,0.75,11.4,39.8,Off,7.31,0.05,
05/06/2020 21:28:29,109,8.8,53.07,1.0,11.4,39.8,Off,7.31,0.05,
05/06/2020 21:28:40,110,10.3,53.07,1.0,11.4,39.8,Off,7.31,0.05,
05/06/2020 21:28:51,111,12.7,53.56,0.75,11.4,39.8,Off,7.3,0.04,
05/06/2020 21:29:02,112,20.5,53.56,1.0,11.5,39.8,Off,7.3,0.04,
05/06/2020 21:29:14,113,17.2,53.07,1.0,11.4,39.8,Off,7.3,0.04,
05/06/2020 21:29:25,114,11.7,53.56,1.5,11.4,39.8,Off,7.3,0.04,
05/06/2020 21:29:36,115,10.6,53.07,1.0,11.4,39.8,Off,7.29,0.03,
05/06/2020 21:29:47,116,12.3,53.07,0.75,11.4,39.8,Off,7.29,0.03,
05/06/2020 21:29:58,117,12.5,53.56,0.75,11.4,39.8,Off,7.29,0.03,
05/06/2020 21:30:09,118,10.0,54.53,1.0,11.4,39.8,Off,7.28,0.02,
05/06/2020 21:30:20,119,8.7,55.02,1.5,11.4,39.8,Off,7.28,0.02,
05/06/2020 21:30:31,120,16.0,54.04,1.0,11.4,39.8,Off,7.28,0.02,
05/06/2020 21:30:43,121,14.0,53.56,1.5,11.4,39.8,Off,7.27,0.01,
05/06/2020 21:30:54,122,10.0,54.53,0.75,11.4,39.8,Off,7.27,0.01,
05/06/2020 21:31:05,123,10.7,54.04,1.0,11.4,39.8,Off,7.27,0.01,
05/06/2020 21:31:16,124,12.7,54.04,0.75,11.4,39.8,Off,7.26,0.0,
05/06/2020 21:31:27,125,13.8,53.56,0.75,11.4,39.8,Off,7.26,0.0,
05/06/2020 21:31:38,126,10.0,53.56,1.0,11.4,39.8,On,7.26,24.0,
05/06/2020 21:31:49,127,12.7,53.56,1.0,11.4,39.8,On,7.26,23.99,
05/06/2020 21:32:00,128,18.5,54.53,1.0,11.4,39.8,On,7.25,23.99,
05/06/2020 21:32:12,129,10.8,54.04,0.75,11.4,39.8,On,7.25,23.99,
05/06/2020 21:32:23,130,11.2,54.04,0.75,11.4,39.8,On,7.25,23.99,
05/06/2020 21:32:34,131,11.0,53.56,1.0,11.4,39.8,On,7.24,23.98,
05/06/2020 21:32:45,132,11.1,54.04,1.0,11.4,39.8,On,7.24,23.98,
05/06/2020 21:32:57,133,9.5,54.04,1.0,11.4,39.8,On,7.24,23.98,
05/06/2020 21:33:08,134,11.8,53.07,1.0,11.4,39.8,On,7.23,23.97,
05/06/2020 21:33:19,135,16.4,54.04,1.0,11.4,39.8,On,7.23,23.97,
05/06/2020 21:33:30,136,15.8,54.53,1.0,11.4,39.8,On,7.23,23.97,
05/06/2020 21:33:41,137,12.9,54.04,0.75,11.4,39.8,On,7.22,23.96,
05/06/2020 21:33:52,138,9.4,54.04,0.75,11.4,39.8,On,7.22,23.96,
05/06/2020 21:34:03,139,9.2,53.07,1.0,11.4,39.8,On,7.22,23.96,
05/06/2020 21:34:14,140,11.3,54.04,1.0,11.4,39.8,On,7.21,23.95,
05/06/2020 21:34:25,141,12.4,53.56,0.75,11.4,39.8,On,7.21,23.95,
05/06/2020 21:34:36,142,13.4,53.56,1.0,11.4,39.8,On,7.21,23.95,
05/06/2020 21:34:47,143,18.7,54.53,1.0,11.5,39.8,On,7.21,23.95,
05/06/2020 21:34:58,144,12.3,54.04,1.0,11.4,39.8,On,7.2,23.94,
05/06/2020 21:35:10,145,8.6,53.56,1.5,11.4,39.8,On,7.2,23.94,
05/06/2020 21:35:21,146,11.3,52.58,0.75,11.4,39.8,On,7.2,23.94,
05/06/2020 21:35:32,147,11.5,53.56,1.0,11.4,39.8,On,7.19,23.93,
05/06/2020 21:35:43,148,9.9,54.04,1.0,11.4,39.8,On,7.19,23.93,
05/06/2020 21:35:55,149,13.6,54.04,0.75,11.4,39.8,On,7.19,23.93,
05/06/2020 21:36:06,150,13.0,54.04,0.75,11.4,39.8,On,7.18,23.92,
05/06/2020 21:36:17,151,18.7,54.04,1.0,11.4,39.8,On,7.18,23.92,
05/06/2020 21:36:28,152,12.4,54.04,0.75,11.4,39.8,On,7.18,23.92,
05/06/2020 21:36:39,153,12.2,53.07,0.75,11.4,39.8,On,7.17,23.91,
05/06/2020 21:36:50,154,8.9,54.04,0.75,11.4,39.8,On,7.17,23.91,
05/06/2020 21:37:01,155,11.2,54.04,1.0,11.4,39.8,On,7.17,23.91,
05/06/2020 21:37:12,156,13.2,53.07,1.0,11.4,39.8,On,7.17,23.91,
05/06/2020 21:37:24,157,11.5,54.53,1.0,11.4,39.8,On,7.16,23.9,
05/06/2020 21:37:35,158,14.1,54.04,1.0,11.4,39.8,On,7.16,23.9,
05/06/2020 21:37:46,159,18.1,54.04,1.0,11.4,39.8,On,7.16,23.9,
05/06/2020 21:37:57,160,11.5,53.07,0.75,11.4,39.8,On,7.15,23.89,
05/06/2020 21:38:08,161,12.7,54.04,0.75,11.4,39.8,On,7.15,23.89,
05/06/2020 21:38:19,162,12.4,53.56,0.75,11.4,39.8,On,7.15,23.89,
05/06/2020 21:38:30,163,12.4,53.07,1.0,11.4,39.8,On,7.14,23.88,
05/06/2020 21:38:41,164,10.0,53.56,1.5,11.4,39.8,On,7.14,23.88,
05/06/2020 21:38:53,165,12.9,53.56,0.75,11.5,39.8,On,7.14,23.88,
05/06/2020 21:39:04,166,17.7,54.04,1.0,11.4,39.8,On,7.13,23.87,
05/06/2020 21:39:15,167,8.8,54.04,1.0,11.4,39.8,On,7.13,23.87,
05/06/2020 21:39:26,168,11.5,53.56,0.75,11.4,39.8,On,7.13,23.87,
05/06/2020 21:39:37,169,12.7,53.56,0.75,11.4,39.8,On,7.13,23.86,
05/06/2020 21:39:48,170,12.2,53.07,0.75,11.4,39.8,On,7.12,23.86,
05/06/2020 21:39:59,171,12.5,53.56,1.0,11.4,39.8,On,7.12,23.86,
05/06/2020 21:40:10,172,10.9,54.04,1.0,11.4,39.8,On,7.12,23.86,
05/06/2020 21:40:22,173,11.8,53.07,1.0,11.4,39.8,On,7.11,23.85,
05/06/2020 21:40:33,174,17.1,53.07,1.0,11.5,39.8,On,7.11,23.85,
05/06/2020 21:40:44,175,12.1,53.56,1.0,11.4,39.8,On,7.11,23.85,
05/06/2020 21:40:55,176,10.9,53.07,0.75,11.4,39.8,On,7.1,23.84,
05/06/2020 21:41:06,177,9.4,53.56,0.75,11.4,39.8,On,7.1,23.84,
05/06/2020 21:41:17,178,11.8,54.04,1.0,11.4,39.8,On,7.1,23.84,
05/06/2020 21:41:28,179,11.1,54.04,0.75,11.5,39.8,On,7.09,23.83,
05/06/2020 21:41:39,180,10.4,53.56,1.0,11.4,39.8,On,7.09,23.83,
05/06/2020 21:41:51,181,15.7,54.53,1.0,11.4,39.8,On,7.09,23.83,
05/06/2020 21:42:02,182,16.6,53.07,1.0,11.5,39.8,On,7.09,23.82,
05/06/2020 21:42:13,183,11.4,54.53,1.0,11.4,39.8,On,7.08,23.82,
05/06/2020 21:42:24,184,10.6,54.04,1.5,11.4,39.8,On,7.08,23.82,
05/06/2020 21:42:35,185,10.3,53.56,1.0,11.4,39.8,On,7.08,23.82,
05/06/2020 21:42:46,186,11.1,54.04,1.0,11.4,39.8,On,7.07,23.81,
05/06/2020 21:42:57,187,12.0,53.07,1.0,11.4,39.8,On,7.07,23.81,
05/06/2020 21:43:08,188,13.3,54.53,0.75,11.4,39.8,On,7.07,23.81,
05/06/2020 21:43:20,189,17.5,54.04,1.0,11.5,39.8,On,7.06,23.8,
05/06/2020 21:43:31,190,14.6,53.56,1.0,11.4,39.8,On,7.06,23.8,
05/06/2020 21:43:42,191,11.3,53.56,1.0,11.4,39.8,On,7.06,23.8,
05/06/2020 21:43:53,192,10.8,54.04,0.75,11.4,39.8,On,7.05,23.79,
05/06/2020 21:44:04,193,7.8,53.56,0.75,11.4,39.8,On,7.05,23.79,
05/06/2020 21:44:15,194,13.5,53.07,1.0,11.4,39.8,On,7.05,23.79,
05/06/2020 21:44:26,195,10.7,54.04,1.0,11.5,39.8,On,7.04,23.78,
05/06/2020 21:44:38,196,14.7,53.07,1.0,11.4,39.8,On,7.04,23.78,
05/06/2020 21:44:49,197,14.5,54.04,1.0,11.4,39.8,On,7.04,23.78,
05/06/2020 21:45:00,198,10.7,53.07,0.75,11.4,39.8,On,7.04,23.78,
05/06/2020 21:45:11,199,10.2,53.56,1.0,11.4,39.8,On,7.03,23.77,
05/06/2020 21:45:22,200,12.4,53.56,0.75,11.4,39.8,On,7.03,23.77,
05/06/2020 21:45:33,201,13.5,52.58,0.75,11.4,39.8,On,7.03,23.77,
05/06/2020 21:45:44,202,9.9,53.56,0.75,11.4,39.8,On,7.02,23.76,
05/06/2020 21:45:55,203,12.5,53.56,0.75,11.4,39.8,On,7.02,23.76,
05/06/2020 21:46:06,204,17.7,54.53,1.0,11.4,39.8,On,7.02,23.76,
05/06/2020 21:46:18,205,18.6,54.04,1.0,11.4,39.8,On,7.01,23.75,
05/06/2020 21:46:29,206,11.1,53.56,0.75,11.5,39.8,On,7.01,23.75,
05/06/2020 21:46:40,207,10.8,54.04,1.0,11.4,39.8,On,7.01,23.75,
05/06/2020 21:46:51,208,11.1,53.07,1.0,11.4,39.8,On,7.0,23.74,
05/06/2020 21:47:02,209,9.5,53.56,0.75,11.4,39.8,On,7.0,23.74,
05/06/2020 21:47:14,210,12.9,53.56,0.75,11.4,39.8,On,7.0,23.74,
05/06/2020 21:47:25,211,11.4,54.04,0.75,11.4,39.8,On,7.0,23.74,
05/06/2020 21:47:36,212,18.0,54.53,1.0,11.5,39.8,On,6.99,23.73,
05/06/2020 21:47:47,213,14.2,53.56,1.5,11.4,39.8,On,6.99,23.73,
05/06/2020 21:47:58,214,11.8,54.04,0.75,11.4,39.8,On,6.99,23.73,
05/06/2020 21:48:09,215,10.9,54.04,0.75,11.5,39.8,On,6.98,23.72,
05/06/2020 21:48:20,216,10.6,53.56,1.0,11.4,39.8,On,6.98,23.72,
05/06/2020 21:48:32,217,11.6,53.07,1.0,11.4,39.8,On,6.98,23.72,
05/06/2020 21:48:43,218,13.0,53.07,1.0,11.4,39.8,On,6.97,23.71,
05/06/2020 21:48:54,219,13.0,53.56,0.75,11.4,39.8,On,6.97,23.71,
05/06/2020 21:49:05,220,14.5,53.07,1.5,11.4,39.8,On,6.97,23.71,
05/06/2020 21:49:16,221,14.2,53.07,1.0,11.4,39.8,On,6.96,23.7,
05/06/2020 21:49:27,222,8.6,53.07,1.0,11.4,39.8,On,6.96,23.7,
05/06/2020 21:49:38,223,11.9,52.58,0.75,11.4,39.8,On,6.96,23.7,
05/06/2020 21:49:49,224,11.1,53.56,1.0,11.4,39.8,On,6.96,23.7,
05/06/2020 21:50:01,225,11.9,54.04,0.75,11.4,39.8,On,6.95,23.69,
05/06/2020 21:50:12,226,11.4,54.04,1.0,11.4,39.8,On,6.95,23.69,
05/06/2020 21:50:23,227,16.0,54.04,1.5,11.5,39.8,On,6.95,23.69,
05/06/2020 21:50:34,228,15.9,54.04,1.5,11.4,39.8,On,6.94,23.68,
05/06/2020 21:50:46,229,12.7,53.56,1.0,11.4,39.8,On,6.94,23.68,
05/06/2020 21:50:57,230,12.1,53.07,1.0,11.4,39.8,On,6.94,23.68,
05/06/2020 21:51:08,231,11.3,53.56,1.0,11.4,39.8,On,6.93,23.67,
05/06/2020 21:51:19,232,11.5,53.56,1.0,11.4,39.8,On,6.93,23.67,
05/06/2020 21:51:30,233,12.5,54.04,1.0,11.4,39.8,On,6.93,23.67,
05/06/2020 21:51:41,234,10.9,54.04,0.75,11.4,39.8,On,6.92,23.66,
05/06/2020 21:51:52,235,16.0,54.04,1.0,11.4,39.8,On,6.92,23.66,
05/06/2020 21:52:03,236,16.5,53.56,1.0,11.5,39.8,On,6.92,23.66,
05/06/2020 21:52:14,237,14.3,52.58,1.0,11.4,39.8,On,6.91,23.65,
05/06/2020 21:52:25,238,10.2,54.04,0.75,11.4,39.8,On,6.91,23.65,
05/06/2020 21:52:36,239,9.2,54.53,0.75,11.4,39.8,On,6.91,23.65,
05/06/2020 21:52:48,240,12.8,53.56,1.0,11.4,39.8,On,6.91,23.65,
05/06/2020 21:52:59,241,14.5,54.04,1.0,11.4,39.8,On,6.9,23.64,
05/06/2020 21:53:10,242,11.7,53.07,1.0,11.4,39.8,On,6.9,23.64,
05/06/2020 21:53:21,243,18.7,53.56,1.0,11.4,39.8,On,6.9,23.64,
05/06/2020 21:53:32,244,12.5,54.53,1.0,11.4,39.8,On,6.89,23.63,
05/06/2020 21:53:44,245,12.9,53.07,0.75,11.4,39.8,On,6.89,23.63,
05/06/2020 21:53:55,246,13.2,53.56,0.75,11.4,39.8,On,6.89,23.63,
05/06/2020 21:54:06,247,7.4,52.58,1.0,11.4,39.8,On,6.88,23.62,
05/06/2020 21:54:17,248,12.4,53.07,1.0,11.4,39.8,On,6.88,23.62,
05/06/2020 21:54:28,249,11.9,53.56,1.0,11.4,39.8,On,6.88,23.62,
05/06/2020 21:54:39,250,15.2,54.04,0.75,11.4,39.8,On,6.87,23.61,
05/06/2020 21:54:50,251,16.1,53.56,1.5,11.5,39.8,On,6.87,23.61,
05/06/2020 21:55:01,252,11.3,54.04,1.0,11.4,39.8,On,6.87,23.61,
05/06/2020 21:55:13,253,9.8,54.04,0.75,11.4,39.8,On,6.87,23.61,
05/06/2020 21:55:24,254,12.0,54.04,0.75,11.4,39.8,On,6.86,23.6,
05/06/2020 21:55:35,255,8.3,53.56,1.0,11.4,39.8,On,6.86,23.6,
05/06/2020 21:55:46,256,13.1,53.07,1.0,11.5,39.8,On,6.86,23.6,
05/06/2020 21:55:57,257,11.0,53.56,1.0,11.4,39.8,On,6.85,23.59,
05/06/2020 21:56:08,258,16.3,53.56,0.75,11.4,39.8,On,6.85,23.59,
05/06/2020 21:56:19,259,17.1,53.56,1.0,11.4,39.8,On,6.85,23.59,
05/06/2020 21:56:30,260,13.3,53.07,1.0,11.4,39.8,On,6.84,23.58,
05/06/2020 21:56:42,261,12.3,54.04,0.75,11.4,39.8,On,6.84,23.58,
05/06/2020 21:56:53,262,12.3,53.07,1.0,11.4,39.8,On,6.84,23.58,
05/06/2020 21:57:04,263,12.9,54.53,1.0,11.4,39.8,On,6.83,23.57,
05/06/2020 21:57:15,264,12.5,54.04,1.0,11.4,39.8,On,6.83,23.57,
05/06/2020 21:57:26,265,13.6,54.53,0.75,11.4,39.8,On,6.83,23.57,
05/06/2020 21:57:37,266,16.1,53.56,1.0,11.4,39.8,On,6.83,23.56,
05/06/2020 21:57:48,267,14.8,53.56,1.0,11.4,39.8,On,6.82,23.56,
05/06/2020 21:57:59,268,10.6,54.04,1.0,11.4,39.8,On,6.82,23.56,
05/06/2020 21:58:11,269,10.6,54.04,1.0,11.4,39.8,On,6.82,23.56,
05/06/2020 21:58:22,270,10.6,53.07,1.5,11.4,39.8,On,6.81,23.55,
05/06/2020 21:58:33,271,10.3,53.07,1.0,11.4,39.8,On,6.81,23.55,
05/06/2020 21:58:44,272,11.6,54.04,1.0,11.4,39.8,On,6.81,23.55,
05/06/2020 21:58:55,273,11.1,54.53,1.0,11.4,39.8,On,6.8,23.54,
05/06/2020 21:59:06,274,15.9,53.56,1.0,11.4,39.8,On,6.8,23.54,
05/06/2020 21:59:17,275,10.3,54.04,1.0,11.4,39.8,On,6.8,23.54,
05/06/2020 21:59:28,276,12.6,53.56,0.75,11.4,39.8,On,6.79,23.53,
05/06/2020 21:59:40,277,11.3,52.58,1.0,11.4,39.8,On,6.79,23.53,
05/06/2020 21:59:51,278,12.0,53.56,0.75,11.4,39.8,On,6.79,23.53,
05/06/2020 22:00:02,279,9.7,53.07,1.0,11.5,39.8,On,6.78,23.52,
05/06/2020 22:00:13,280,12.3,55.02,0.75,11.4,39.8,On,6.78,23.52,
05/06/2020 22:00:24,281,15.1,55.02,1.0,11.4,39.8,On,6.78,23.52,
05/06/2020 22:00:36,282,19.7,53.07,1.0,11.5,39.8,On,6.78,23.52,
05/06/2020 22:00:47,283,13.3,53.56,0.75,11.4,39.8,On,6.77,23.51,
05/06/2020 22:00:58,284,12.8,54.04,1.0,11.4,39.8,On,6.77,23.51,
05/06/2020 22:01:09,285,10.3,54.04,1.0,11.4,39.8,On,6.77,23.51,
05/06/2020 22:01:20,286,11.0,53.07,1.5,11.4,39.8,On,6.76,23.5,
05/06/2020 22:01:31,287,12.6,53.07,0.75,11.4,39.8,On,6.76,23.5,
05/06/2020 22:01:42,288,11.8,54.04,0.75,11.4,39.8,On,6.76,23.5,
05/06/2020 22:01:54,289,16.8,53.07,1.5,11.5,39.8,On,6.75,23.49,
05/06/2020 22:02:05,290,15.3,54.04,1.5,11.4,39.8,On,6.75,23.49,
05/06/2020 22:02:16,291,12.4,53.56,0.75,11.4,39.8,On,6.75,23.49,
05/06/2020 22:02:27,292,10.2,54.04,0.75,11.4,39.8,On,6.74,23.48,
05/06/2020 22:02:38,293,12.5,53.56,0.75,11.5,39.8,On,6.74,23.48,
05/06/2020 22:02:49,294,9.3,54.53,1.0,11.4,39.8,On,6.74,23.48,
05/06/2020 22:03:00,295,9.5,54.04,1.5,11.4,39.8,On,6.74,23.48,
05/06/2020 22:03:11,296,14.4,53.56,0.75,11.4,39.8,On,6.73,23.47,
05/06/2020 22:03:23,297,18.3,54.53,1.0,11.5,39.8,On,6.73,23.47,
05/06/2020 22:03:34,298,11.0,53.56,1.0,11.4,39.8,On,6.73,23.47,
