Time,Count,Cpu Load-%,Temp-C,Cpu Freq-GHz,Cpu Mem-%,Cpu Disk-%,IR Lamp,Hrs to Sunrise,Hrs to Sunset,
05/06/2020 16:53:03,48,15.2,57.94,1.0,38.2,39.8,Off,11.9,4.64,
05/06/2020 16:53:14,49,15.5,59.4,1.5,38.5,39.8,Off,11.9,4.64,
05/06/2020 16:53:25,50,14.3,57.94,1.0,38.3,39.8,Off,11.9,4.63,
05/06/2020 16:53:37,51,16.9,57.94,0.75,38.2,39.8,Off,11.89,4.63,
05/06/2020 16:53:48,52,14.5,58.43,0.75,38.2,39.8,Off,11.89,4.63,
05/06/2020 16:53:59,53,12.0,57.94,1.5,38.2,39.8,Off,11.89,4.63,
05/06/2020 16:54:10,54,26.1,58.43,1.5,38.3,39.8,Off,11.88,4.62,
05/06/2020 16:54:21,55,21.2,58.43,1.0,38.8,39.8,Off,11.88,4.62,
05/06/2020 16:54:32,56,14.4,58.91,1.5,38.6,39.8,Off,11.88,4.62,
05/06/2020 16:54:43,57,11.0,58.43,1.5,38.4,39.8,Off,11.87,4.61,
05/06/2020 16:54:54,58,14.4,57.94,1.0,38.2,39.8,Off,11.87,4.61,
05/06/2020 16:55:05,59,12.3,58.43,1.5,38.3,39.8,Off,11.87,4.61,
05/06/2020 16:55:16,60,15.6,58.91,1.0,38.3,39.8,Off,11.86,4.6,
05/06/2020 16:55:27,61,22.4,58.91,1.5,38.5,39.8,Off,11.86,4.6,
05/06/2020 16:55:38,62,26.3,58.91,1.0,38.5,39.8,Off,11.86,4.6,
05/06/2020 16:55:49,63,12.9,58.43,1.5,38.3,39.8,Off,11.86,4.6,
05/06/2020 16:56:00,64,18.3,58.91,1.0,38.3,39.8,Off,11.85,4.59,
05/06/2020 16:56:11,65,15.3,59.4,1.5,38.4,39.8,Off,11.85,4.59,
05/06/2020 16:56:22,66,14.7,58.43,1.5,38.5,39.8,Off,11.85,4.59,
05/06/2020 16:56:33,67,16.3,58.91,0.75,38.5,39.8,Off,11.84,4.58,
05/06/2020 16:56:44,68,17.3,58.43,1.5,38.3,39.8,Off,11.84,4.58,
05/06/2020 16:56:55,69,22.7,58.43,1.0,38.3,39.8,Off,11.84,4.58,
05/06/2020 16:57:06,70,14.6,58.43,1.5,38.3,39.8,Off,11.83,4.57,
05/06/2020 16:57:17,71,11.4,57.94,1.5,38.2,39.8,Off,11.83,4.57,
05/06/2020 16:57:28,72,18.7,58.43,1.0,38.1,39.8,Off,11.83,4.57,
05/06/2020 16:57:39,73,17.9,58.91,1.0,38.2,39.8,Off,11.82,4.56,
05/06/2020 16:57:50,74,15.3,58.43,0.75,38.3,39.8,Off,11.82,4.56,
05/06/2020 16:58:01,75,18.7,57.94,1.5,38.2,39.8,Off,11.82,4.56,
05/06/2020 16:58:12,76,18.2,57.45,1.5,38.3,39.8,Off,11.82,4.56,
05/06/2020 16:58:23,77,14.1,57.94,1.5,38.2,39.8,Off,11.81,4.55,
05/06/2020 16:58:34,78,16.5,57.94,0.75,38.2,39.8,Off,11.81,4.55,
05/06/2020 16:58:45,79,16.1,57.45,1.5,38.2,39.8,Off,11.81,4.55,
05/06/2020 16:58:56,80,14.8,58.43,1.5,38.2,39.8,Off,11.8,4.54,
05/06/2020 16:59:07,81,11.9,57.45,1.0,38.2,39.8,Off,11.8,4.54,
05/06/2020 16:59:18,82,15.0,57.94,1.0,38.2,39.8,Off,11.8,4.54,
05/06/2020 16:59:29,83,20.4,58.43,1.0,37.5,39.8,Off,11.79,4.53,
05/06/2020 16:59:40,84,18.2,58.43,1.0,37.5,39.8,Off,11.79,4.53,
05/06/2020 16:59:51,85,20.4,58.43,0.75,37.6,39.8,Off,11.79,4.53,
05/06/2020 17:00:03,86,41.0,58.91,1.5,38.6,39.8,Off,11.78,4.52,
05/06/2020 17:00:14,87,16.7,58.91,1.5,37.2,39.8,Off,11.78,4.52,
05/06/2020 17:00:25,88,19.9,58.43,1.0,37.2,39.8,Off,11.78,4.52,
05/06/2020 17:00:36,89,71.0,60.37,1.5,38.5,39.8,Off,11.78,4.52,
05/06/2020 17:00:47,90,61.2,61.35,1.5,39.4,39.8,Off,11.77,4.51,
05/06/2020 17:00:58,91,34.8,59.89,1.5,39.4,39.8,Off,11.77,4.51,
05/06/2020 17:01:09,92,42.9,61.84,1.5,40.5,39.8,Off,11.77,4.51,
05/06/2020 17:01:20,93,65.2,62.32,1.5,41.2,39.8,Off,11.76,4.5,
05/06/2020 17:01:31,94,21.3,59.89,1.5,40.3,39.8,Off,11.76,4.5,
05/06/2020 17:01:42,95,14.0,59.4,1.5,40.3,39.8,Off,11.76,4.5,
05/06/2020 17:01:53,96,16.5,60.37,1.5,39.8,39.8,Off,11.75,4.49,
05/06/2020 17:02:04,97,21.9,59.4,1.0,39.8,39.8,Off,11.75,4.49,
05/06/2020 17:02:15,98,22.2,58.43,1.0,39.8,39.8,Off,11.75,4.49,
05/06/2020 17:02:26,99,13.1,58.91,1.5,39.8,39.8,Off,11.74,4.48,
05/06/2020 17:02:37,100,15.0,58.91,1.0,39.0,39.8,Off,11.74,4.48,
05/06/2020 17:02:48,101,13.4,58.91,1.0,39.0,39.8,Off,11.74,4.48,
05/06/2020 17:02:59,102,14.3,57.45,1.5,39.0,39.8,Off,11.74,4.48,
05/06/2020 17:03:10,103,12.7,58.43,1.0,39.0,39.8,Off,11.73,4.47,
05/06/2020 17:03:21,104,15.8,57.94,0.75,39.0,39.8,Off,11.73,4.47,
05/06/2020 17:03:32,105,22.4,57.94,1.0,39.0,39.8,Off,11.73,4.47,
05/06/2020 17:03:43,106,12.4,57.94,1.5,39.0,39.8,Off,11.72,4.46,
05/06/2020 17:03:54,107,14.2,57.94,0.75,39.0,39.8,Off,11.72,4.46,
05/06/2020 17:04:05,108,11.4,57.94,1.5,39.0,39.8,Off,11.72,4.46,
05/06/2020 17:04:16,109,17.4,57.45,0.75,38.8,39.8,Off,11.71,4.45,
05/06/2020 17:04:27,110,10.5,58.43,1.5,39.0,39.8,Off,11.71,4.45,
05/06/2020 17:04:38,111,14.2,58.43,1.5,39.0,39.8,Off,11.71,4.45,
05/06/2020 17:04:49,112,21.5,57.45,1.0,39.0,39.8,Off,11.71,4.44,
05/06/2020 17:05:00,113,16.2,57.94,0.75,39.0,39.8,Off,11.7,4.44,
05/06/2020 17:05:11,114,12.5,57.45,0.75,39.0,39.8,Off,11.7,4.44,
05/06/2020 17:05:22,115,12.6,57.45,1.0,39.0,39.8,Off,11.7,4.44,
05/06/2020 17:05:33,116,12.5,57.94,1.5,39.0,39.8,Off,11.69,4.43,
05/06/2020 17:05:44,117,15.6,57.94,0.75,39.0,39.8,Off,11.69,4.43,
05/06/2020 17:05:55,118,44.0,57.45,1.5,39.7,39.8,Off,11.69,4.43,
05/06/2020 17:06:07,119,28.5,59.4,1.0,39.2,39.8,Off,11.68,4.42,
05/06/2020 17:06:18,120,27.0,57.94,1.0,39.1,39.8,Off,11.68,4.42,
05/06/2020 17:06:29,121,29.2,59.89,1.5,39.7,39.8,Off,11.68,4.42,
05/06/2020 17:06:40,122,38.5,59.4,1.5,41.4,39.8,Off,11.67,4.41,
05/06/2020 17:06:51,123,61.3,60.86,1.5,42.8,39.8,Off,11.67,4.41,
05/06/2020 17:07:02,124,45.7,61.35,1.5,41.7,39.8,Off,11.67,4.41,
05/06/2020 17:07:13,125,20.6,59.89,1.0,41.9,39.8,Off,11.67,4.41,
05/06/2020 17:07:24,126,34.3,59.89,1.5,41.7,39.8,Off,11.66,4.4,
05/06/2020 17:07:35,127,20.5,58.43,1.5,41.8,39.8,Off,11.66,4.4,
05/06/2020 17:07:46,128,14.8,58.43,1.0,41.6,39.8,Off,11.66,4.4,
05/06/2020 17:07:57,129,11.5,58.43,1.5,41.6,39.8,Off,11.65,4.39,
05/06/2020 17:08:08,130,30.8,58.43,1.0,42.3,39.8,Off,11.65,4.39,
05/06/2020 17:08:19,131,41.6,60.37,1.5,42.0,39.8,Off,11.65,4.39,
05/06/2020 17:08:30,132,56.6,60.86,1.5,43.5,39.8,Off,11.64,4.38,
05/06/2020 17:08:41,133,17.3,59.89,0.75,42.1,39.8,Off,11.64,4.38,
05/06/2020 17:08:52,134,19.8,58.91,1.0,42.1,39.8,Off,11.64,4.38,
05/06/2020 17:09:03,135,21.4,58.43,1.0,42.0,39.8,Off,11.63,4.37,
05/06/2020 17:09:14,136,16.9,59.89,1.0,42.1,39.8,Off,11.63,4.37,
05/06/2020 17:09:25,137,14.8,58.43,0.75,42.0,39.8,Off,11.63,4.37,
05/06/2020 17:09:36,138,13.5,58.91,1.5,41.8,39.8,Off,11.63,4.37,
05/06/2020 17:09:47,139,20.6,57.94,1.5,41.8,39.8,Off,11.62,4.36,
05/06/2020 17:09:58,140,18.9,60.37,0.75,43.1,39.8,Off,11.62,4.36,
05/06/2020 17:10:09,141,21.2,59.4,1.0,43.1,39.8,Off,11.62,4.36,
05/06/2020 17:10:20,142,28.5,60.37,1.0,43.5,39.8,Off,11.61,4.35,
05/06/2020 17:10:31,143,20.4,60.86,1.0,43.5,39.8,Off,11.61,4.35,
05/06/2020 17:10:42,144,16.6,58.91,0.75,43.3,39.8,Off,11.61,4.35,
05/06/2020 17:10:53,145,19.5,58.91,1.5,43.5,39.8,Off,11.6,4.34,
