Time,Count,Cpu Load-%,Temp-C,Cpu Freq-GHz,Cpu Mem-%,Cpu Disk-%,IR Lamp,Hrs to Sunrise,Hrs to Sunset,
05/06/2020 17:45:52,93,14.1,61.84,1.0,46.0,39.8,Off,11.02,3.76,
05/06/2020 17:46:03,94,24.4,60.37,1.5,45.2,39.8,Off,11.02,3.76,
05/06/2020 17:46:14,95,23.8,59.89,1.5,44.5,39.8,Off,11.01,3.75,
05/06/2020 17:46:25,96,63.3,62.81,1.5,44.4,39.8,Off,11.01,3.75,
05/06/2020 17:46:37,97,57.3,63.78,1.5,44.7,39.8,Off,11.01,3.75,
05/06/2020 17:46:48,98,35.9,61.84,1.5,44.8,39.8,Off,11.01,3.75,
05/06/2020 17:46:59,99,47.0,63.3,1.5,44.8,39.8,Off,11.0,3.74,
05/06/2020 17:47:10,100,43.0,61.84,1.5,44.4,39.8,Off,11.0,3.74,
05/06/2020 17:47:21,101,41.2,64.76,1.5,44.8,39.8,Off,11.0,3.74,
05/06/2020 17:47:32,102,45.2,63.3,1.5,44.4,39.8,Off,10.99,3.73,
05/06/2020 17:47:43,103,54.2,63.78,1.5,44.8,39.8,Off,10.99,3.73,
05/06/2020 17:47:54,104,63.9,64.76,1.5,44.6,39.8,Off,10.99,3.73,
05/06/2020 17:48:06,105,34.1,63.3,1.5,44.6,39.8,Off,10.98,3.72,
05/06/2020 17:48:17,106,45.0,63.78,1.5,44.3,39.8,Off,10.98,3.72,
05/06/2020 17:48:28,107,52.0,63.3,1.5,44.8,39.8,Off,10.98,3.72,
05/06/2020 17:48:39,108,41.3,63.78,1.5,44.6,39.8,Off,10.97,3.71,
05/06/2020 17:48:50,109,46.3,64.76,1.5,44.8,39.8,Off,10.97,3.71,
05/06/2020 17:49:02,110,45.3,63.78,1.5,44.5,39.8,Off,10.97,3.71,
05/06/2020 17:49:13,111,51.8,64.27,1.5,44.6,39.8,Off,10.97,3.71,
05/06/2020 17:49:24,112,56.7,64.76,1.5,44.4,39.8,Off,10.96,3.7,
05/06/2020 17:49:35,113,37.7,65.24,1.5,44.6,39.8,Off,10.96,3.7,
05/06/2020 17:49:46,114,50.3,64.76,1.5,44.6,39.8,Off,10.96,3.7,
05/06/2020 17:49:57,115,45.6,64.27,1.5,44.4,39.8,Off,10.95,3.69,
05/06/2020 17:50:08,116,47.5,64.76,1.5,44.5,39.8,Off,10.95,3.69,
05/06/2020 17:50:19,117,40.6,65.73,1.5,44.7,39.8,Off,10.95,3.69,
05/06/2020 17:50:30,118,67.8,66.22,1.5,44.5,39.8,Off,10.94,3.68,
05/06/2020 17:50:41,119,56.8,64.76,1.5,44.6,39.8,Off,10.94,3.68,
05/06/2020 17:50:52,120,64.7,66.22,1.5,44.5,39.8,Off,10.94,3.68,
05/06/2020 17:51:04,121,44.4,65.73,1.5,44.7,39.8,Off,10.93,3.67,
05/06/2020 17:51:15,122,42.8,65.73,1.5,44.6,39.8,Off,10.93,3.67,
05/06/2020 17:51:26,123,69.1,66.22,1.5,44.5,39.8,Off,10.93,3.67,
05/06/2020 17:51:37,124,40.8,66.22,1.5,44.5,39.8,Off,10.93,3.67,
05/06/2020 17:51:48,125,52.6,65.73,1.5,44.9,39.8,Off,10.92,3.66,
05/06/2020 17:51:59,126,50.5,65.73,1.5,44.7,39.8,Off,10.92,3.66,
05/06/2020 17:52:11,127,54.8,66.22,1.5,44.7,39.8,Off,10.92,3.66,
05/06/2020 17:52:22,128,42.3,65.73,1.5,44.5,39.8,Off,10.91,3.65,
05/06/2020 17:52:33,129,42.1,65.73,1.5,44.7,39.8,Off,10.91,3.65,
05/06/2020 17:52:44,130,43.3,66.7,1.5,44.4,39.8,Off,10.91,3.65,
05/06/2020 17:52:55,131,47.3,64.76,1.5,44.7,39.8,Off,10.9,3.64,
05/06/2020 17:53:06,132,49.1,65.73,1.5,44.7,39.8,Off,10.9,3.64,
05/06/2020 17:53:18,133,63.2,66.7,1.5,44.1,39.8,Off,10.9,3.64,
05/06/2020 17:53:29,134,44.3,65.73,1.5,43.8,39.8,Off,10.89,3.63,
05/06/2020 17:53:40,135,50.0,65.73,1.5,44.0,39.8,Off,10.89,3.63,
05/06/2020 17:53:51,136,39.9,66.7,1.5,43.6,39.8,Off,10.89,3.63,
05/06/2020 17:54:02,137,59.1,66.7,1.5,44.0,39.8,Off,10.88,3.62,
05/06/2020 17:54:13,138,33.9,64.76,1.5,43.6,39.8,Off,10.88,3.62,
05/06/2020 17:54:24,139,37.3,66.7,1.5,43.8,39.8,Off,10.88,3.62,
05/06/2020 17:54:35,140,43.8,66.22,1.5,43.8,39.8,Off,10.88,3.62,
05/06/2020 17:54:46,141,34.5,65.73,1.5,43.8,39.8,Off,10.87,3.61,
05/06/2020 17:54:57,142,42.9,65.73,1.5,43.8,39.8,Off,10.87,3.61,
05/06/2020 17:55:08,143,37.1,65.24,1.5,43.5,39.8,Off,10.87,3.61,
05/06/2020 17:55:20,144,42.1,66.22,1.5,43.9,39.8,Off,10.86,3.6,
05/06/2020 17:55:31,145,40.2,66.7,1.5,44.3,39.8,Off,10.86,3.6,
05/06/2020 17:55:42,146,52.7,66.7,1.5,43.7,39.8,Off,10.86,3.6,
05/06/2020 17:55:53,147,37.2,65.73,1.5,43.9,39.8,Off,10.85,3.59,
05/06/2020 17:56:04,148,43.9,66.7,1.5,43.8,39.8,Off,10.85,3.59,
05/06/2020 17:56:16,149,41.9,66.22,1.5,43.9,39.8,Off,10.85,3.59,
05/06/2020 17:56:27,150,48.0,65.73,1.5,43.8,39.8,Off,10.84,3.58,
05/06/2020 17:56:38,151,36.5,67.19,1.5,43.9,39.8,Off,10.84,3.58,
05/06/2020 17:56:49,152,40.0,66.7,1.5,43.7,39.8,Off,10.84,3.58,
05/06/2020 17:57:00,153,42.4,67.19,1.5,44.4,39.8,Off,10.84,3.58,
05/06/2020 17:57:11,154,47.3,66.7,1.5,43.9,39.8,Off,10.83,3.57,
05/06/2020 17:57:22,155,42.1,65.73,1.5,43.7,39.8,Off,10.83,3.57,
05/06/2020 17:57:33,156,44.7,66.7,1.5,43.9,39.8,Off,10.83,3.57,
05/06/2020 17:57:45,157,49.7,66.7,1.5,44.0,39.8,Off,10.82,3.56,
05/06/2020 17:57:56,158,52.8,67.19,1.5,43.8,39.8,Off,10.82,3.56,
05/06/2020 17:58:07,159,42.6,66.22,1.5,43.7,39.8,Off,10.82,3.56,
05/06/2020 17:58:18,160,46.0,67.19,1.5,44.0,39.8,Off,10.81,3.55,
05/06/2020 17:58:29,161,39.5,66.22,1.5,44.0,39.8,Off,10.81,3.55,
05/06/2020 17:58:40,162,41.4,66.22,1.5,43.7,39.8,Off,10.81,3.55,
05/06/2020 17:58:51,163,54.4,67.19,1.5,43.9,39.8,Off,10.8,3.54,
05/06/2020 17:59:02,164,43.6,66.7,1.5,43.9,39.8,Off,10.8,3.54,
05/06/2020 17:59:14,165,49.0,66.7,1.5,44.2,39.8,Off,10.8,3.54,
05/06/2020 17:59:25,166,46.5,66.7,1.5,43.9,39.8,Off,10.8,3.54,
05/06/2020 17:59:36,167,36.8,65.73,1.5,43.8,39.8,Off,10.79,3.53,
05/06/2020 17:59:47,168,37.0,66.7,1.5,43.8,39.8,Off,10.79,3.53,
05/06/2020 17:59:58,169,40.6,67.68,1.5,44.0,39.8,Off,10.79,3.53,
05/06/2020 18:00:09,170,42.0,67.19,1.5,44.0,39.8,Off,10.78,3.52,
05/06/2020 18:00:20,171,43.8,66.7,1.5,43.9,39.8,Off,10.78,3.52,
05/06/2020 18:00:32,172,59.4,67.68,1.5,44.2,39.8,Off,10.78,3.52,
05/06/2020 18:00:43,173,53.1,67.68,1.5,44.1,39.8,Off,10.77,3.51,
05/06/2020 18:00:54,174,49.4,66.7,1.5,44.0,39.8,Off,10.77,3.51,
05/06/2020 18:01:05,175,38.8,67.68,1.5,43.9,39.8,Off,10.77,3.51,
05/06/2020 18:01:16,176,36.1,66.22,1.5,43.8,39.8,Off,10.76,3.5,
05/06/2020 18:01:27,177,39.5,67.68,1.5,44.2,39.8,Off,10.76,3.5,
05/06/2020 18:01:38,178,34.7,66.7,1.0,44.1,39.8,Off,10.76,3.5,
05/06/2020 18:01:49,179,35.7,66.7,1.5,44.0,39.8,Off,10.76,3.49,
05/06/2020 18:02:00,180,43.8,65.73,1.5,43.9,39.8,Off,10.75,3.49,
05/06/2020 18:02:12,181,53.3,67.19,1.5,44.1,39.8,Off,10.75,3.49,
05/06/2020 18:02:23,182,49.6,66.7,1.5,44.1,39.8,Off,10.75,3.49,
05/06/2020 18:02:34,183,35.6,66.7,1.5,43.9,39.8,Off,10.74,3.48,
05/06/2020 18:02:45,184,36.9,66.7,1.5,43.9,39.8,Off,10.74,3.48,
05/06/2020 18:02:56,185,37.8,67.68,1.5,44.3,39.8,Off,10.74,3.48,
05/06/2020 18:03:07,186,41.4,67.68,1.5,44.1,39.8,Off,10.73,3.47,
05/06/2020 18:03:18,187,43.7,67.19,1.5,44.0,39.8,Off,10.73,3.47,
05/06/2020 18:03:30,188,43.5,67.68,1.5,44.0,39.8,Off,10.73,3.47,
05/06/2020 18:03:41,189,53.3,67.19,1.5,44.4,39.8,Off,10.72,3.46,
05/06/2020 18:03:52,190,61.2,65.73,1.5,44.1,39.8,Off,10.72,3.46,
05/06/2020 18:04:03,191,38.7,67.68,1.5,44.0,39.8,Off,10.72,3.46,
05/06/2020 18:04:14,192,34.9,68.17,1.5,43.9,39.8,Off,10.71,3.45,
05/06/2020 18:04:26,193,34.1,67.68,1.5,44.1,39.8,Off,10.71,3.45,
05/06/2020 18:04:37,194,36.8,67.19,1.5,44.1,39.8,Off,10.71,3.45,
05/06/2020 18:04:48,195,47.9,67.19,1.5,44.3,39.8,Off,10.71,3.45,
05/06/2020 18:04:59,196,50.1,67.19,1.5,44.4,39.8,Off,10.7,3.44,
05/06/2020 18:05:10,197,34.4,66.7,1.5,44.3,39.8,Off,10.7,3.44,
05/06/2020 18:05:21,198,52.3,67.19,1.5,44.3,39.8,Off,10.7,3.44,
